date,channel,region,campaign,impressions,clicks,spend,conversions,revenue,ctr,cpc,conv_rate,roas,cpa
2024-11-30,SEA,Germany,Brand Awareness Q1,7892,613,2016.77,6,842.41,7.77,3.29,1.02,0.42,336.13
2024-11-30,SEA,UK,Product Launch Q2,41024,2518,3600.74,66,16709.02,6.14,1.43,2.66,4.64,54.56
2024-11-30,SEA,Spain,Seasonal Promo Q4,33346,2207,1566.97,67,18005.48,6.62,0.71,3.04,11.49,23.39
2024-11-30,SEA,Italy,Seasonal Promo Q4,78630,3931,12697.13,91,11752.12,5.0,3.23,2.33,0.93,139.53
2024-11-30,Display,France,Product Launch Q2,31616,407,1339.03,17,1910.1,1.29,3.29,4.37,1.43,78.77
2024-11-30,Display,Germany,Brand Awareness Q1,11348,411,152.07,12,2328.16,3.63,0.37,3.06,15.31,12.67
2024-11-30,Display,UK,Seasonal Promo Q4,62532,981,1177.2,49,4561.14,1.57,1.2,5.07,3.87,24.02
2024-11-30,Display,Spain,Brand Awareness Q1,31893,1680,1982.4,24,6619.52,5.27,1.18,1.43,3.34,82.6
2024-11-30,Display,Italy,Seasonal Promo Q4,79382,2024,3278.88,78,27641.01,2.55,1.62,3.89,8.43,42.04
2024-11-30,Social Ads,France,Retargeting Q3,43991,1077,1733.97,47,5557.07,2.45,1.61,4.39,3.2,36.89
2024-11-30,Social Ads,Germany,Seasonal Promo Q4,46303,2708,5876.36,134,24185.85,5.85,2.17,4.96,4.12,43.85
2024-11-30,Social Ads,UK,Brand Awareness Q1,77341,4887,6890.67,233,59247.42,6.32,1.41,4.77,8.6,29.57
2024-11-30,Social Ads,Spain,Seasonal Promo Q4,43475,1595,1547.15,68,26695.13,3.67,0.97,4.27,17.25,22.75
2024-11-30,Social Ads,Italy,Brand Awareness Q1,77167,3896,12077.6,191,25584.2,5.05,3.1,4.91,2.12,63.23
2024-11-30,Email,France,Product Launch Q2,21872,522,589.86,26,3212.74,2.39,1.13,5.05,5.45,22.69
2024-11-30,Email,Germany,Brand Awareness Q1,72914,3412,9212.4,51,12724.45,4.68,2.7,1.52,1.38,180.64
2024-11-30,Email,UK,Brand Awareness Q1,24028,785,1734.85,35,3631.11,3.27,2.21,4.57,2.09,49.57
2024-11-30,Email,Spain,Seasonal Promo Q4,38882,404,1119.08,9,3080.38,1.04,2.77,2.23,2.75,124.34
2024-11-30,Email,Italy,Product Launch Q2,54746,2189,2626.8,26,5846.77,4.0,1.2,1.2,2.23,101.03
2024-12-01,SEA,France,Seasonal Promo Q4,55947,727,530.71,18,5522.26,1.3,0.73,2.57,10.41,29.48
2024-12-01,SEA,Germany,Seasonal Promo Q4,60918,1474,2741.64,40,15593.62,2.42,1.86,2.78,5.69,68.54
2024-12-01,SEA,UK,Product Launch Q2,30366,1430,4261.4,69,27022.85,4.71,2.98,4.87,6.34,61.76
2024-12-01,SEA,Spain,Product Launch Q2,31377,731,2207.62,27,1629.18,2.33,3.02,3.82,0.74,81.76
2024-12-01,SEA,Italy,Seasonal Promo Q4,43614,1853,685.61,82,14487.6,4.25,0.37,4.44,21.13,8.36
2024-12-01,Display,France,Seasonal Promo Q4,23167,400,824.0,17,6063.77,1.73,2.06,4.3,7.36,48.47
2024-12-01,Display,Germany,Brand Awareness Q1,29657,1135,2201.9,67,7427.18,3.83,1.94,5.93,3.37,32.86
2024-12-01,Display,UK,Seasonal Promo Q4,60524,2911,6083.99,30,5473.22,4.81,2.09,1.06,0.9,202.8
2024-12-01,Display,Spain,Brand Awareness Q1,71086,4101,7914.93,220,23291.45,5.77,1.93,5.38,2.94,35.98
2024-12-01,Display,Italy,Seasonal Promo Q4,45839,2791,2065.34,51,14544.93,6.09,0.74,1.86,7.04,40.5
2024-12-01,Social Ads,France,Seasonal Promo Q4,47274,2141,599.48,79,6025.92,4.53,0.28,3.73,10.05,7.59
2024-12-01,Social Ads,Germany,Seasonal Promo Q4,22585,474,540.36,20,5267.51,2.1,1.14,4.33,9.75,27.02
2024-12-01,Social Ads,UK,Retargeting Q3,63047,668,407.48,25,5897.76,1.06,0.61,3.79,14.47,16.3
2024-12-01,Social Ads,Spain,Retargeting Q3,78238,4749,10637.76,264,45146.93,6.07,2.24,5.57,4.24,40.29
2024-12-01,Social Ads,Italy,Retargeting Q3,38739,2851,9835.95,106,6951.92,7.36,3.45,3.75,0.71,92.79
2024-12-01,Email,France,Seasonal Promo Q4,74990,2047,2128.88,112,18078.12,2.73,1.04,5.5,8.49,19.01
2024-12-01,Email,Germany,Product Launch Q2,65013,4817,11030.93,141,16071.08,7.41,2.29,2.93,1.46,78.23
2024-12-01,Email,UK,Seasonal Promo Q4,14207,808,1502.88,9,2665.18,5.69,1.86,1.15,1.77,166.99
2024-12-01,Email,Spain,Retargeting Q3,44012,611,1979.64,24,6054.88,1.39,3.24,4.03,3.06,82.48
2024-12-01,Email,Italy,Product Launch Q2,34172,1872,3650.4,86,4559.29,5.48,1.95,4.62,1.25,42.45
2024-12-02,SEA,France,Product Launch Q2,63344,2958,9583.92,124,20714.18,4.67,3.24,4.21,2.16,77.29
2024-12-02,SEA,Germany,Seasonal Promo Q4,62516,1094,1728.52,58,13575.46,1.75,1.58,5.38,7.85,29.8
2024-12-02,SEA,UK,Seasonal Promo Q4,8030,241,759.15,6,2304.83,3.01,3.15,2.67,3.04,126.52
2024-12-02,SEA,Spain,Brand Awareness Q1,75846,5802,3017.04,241,49131.01,7.65,0.52,4.16,16.28,12.52
2024-12-02,SEA,Italy,Retargeting Q3,42185,2839,9680.99,45,9778.82,6.73,3.41,1.6,1.01,215.13
2024-12-02,Display,France,Retargeting Q3,55816,4398,4793.82,174,25480.58,7.88,1.09,3.97,5.32,27.55
2024-12-02,Display,Germany,Product Launch Q2,37276,883,503.31,51,5389.04,2.37,0.57,5.88,10.71,9.87
2024-12-02,Display,UK,Brand Awareness Q1,10114,349,1064.45,11,2223.6,3.46,3.05,3.39,2.09,96.77
2024-12-02,Display,Spain,Seasonal Promo Q4,74189,2344,586.0,130,30198.84,3.16,0.25,5.55,51.53,4.51
2024-12-02,Display,Italy,Seasonal Promo Q4,38169,2778,7556.16,73,15122.48,7.28,2.72,2.66,2.0,103.51
2024-12-02,Social Ads,France,Retargeting Q3,55619,1095,2387.1,49,11213.62,1.97,2.18,4.49,4.7,48.72
2024-12-02,Social Ads,Germany,Retargeting Q3,61024,2074,1265.14,114,32193.15,3.4,0.61,5.51,25.45,11.1
2024-12-02,Social Ads,UK,Product Launch Q2,24620,699,1439.94,21,4389.97,2.84,2.06,3.11,3.05,68.57
2024-12-02,Social Ads,Spain,Retargeting Q3,12186,970,708.1,57,11229.47,7.96,0.73,5.91,15.86,12.42
2024-12-02,Social Ads,Italy,Brand Awareness Q1,10724,432,120.96,11,3528.04,4.03,0.28,2.57,29.17,11.0
2024-12-02,Email,France,Seasonal Promo Q4,34840,1609,2654.85,90,11851.58,4.62,1.65,5.62,4.46,29.5
2024-12-02,Email,Germany,Seasonal Promo Q4,75457,3531,12217.26,144,47695.63,4.68,3.46,4.08,3.9,84.84
2024-12-02,Email,UK,Seasonal Promo Q4,23065,482,1123.06,10,2772.14,2.09,2.33,2.26,2.47,112.31
2024-12-02,Email,Spain,Retargeting Q3,29473,1455,4583.25,85,6046.77,4.94,3.15,5.91,1.32,53.92
2024-12-02,Email,Italy,Retargeting Q3,57618,2080,2267.2,78,19176.0,3.61,1.09,3.77,8.46,29.07
2024-12-03,SEA,France,Product Launch Q2,31315,1387,4521.62,62,21163.79,4.43,3.26,4.53,4.68,72.93
2024-12-03,SEA,Germany,Brand Awareness Q1,58794,1187,1139.52,33,9128.94,2.02,0.96,2.83,8.01,34.53
2024-12-03,SEA,UK,Seasonal Promo Q4,11853,724,499.56,22,7735.66,6.11,0.69,3.14,15.48,22.71
2024-12-03,SEA,Spain,Brand Awareness Q1,9767,498,811.74,12,3889.39,5.1,1.63,2.42,4.79,67.64
2024-12-03,SEA,Italy,Retargeting Q3,5832,77,42.35,2,684.17,1.33,0.55,2.96,16.16,21.18
2024-12-03,Display,France,Brand Awareness Q1,45488,1537,1890.51,70,4449.23,3.38,1.23,4.6,2.35,27.01
2024-12-03,Display,Germany,Seasonal Promo Q4,67202,4838,14852.66,254,24283.05,7.2,3.07,5.27,1.63,58.48
2024-12-03,Display,UK,Retargeting Q3,44074,3102,7289.7,55,18578.45,7.04,2.35,1.78,2.55,132.54
2024-12-03,Display,Spain,Seasonal Promo Q4,28710,1937,1220.31,83,20125.27,6.75,0.63,4.33,16.49,14.7
2024-12-03,Display,Italy,Seasonal Promo Q4,30887,432,1188.0,8,705.22,1.4,2.75,1.99,0.59,148.5
2024-12-03,Social Ads,France,Seasonal Promo Q4,53957,3642,11545.14,140,12193.39,6.75,3.17,3.85,1.06,82.47
2024-12-03,Social Ads,Germany,Brand Awareness Q1,12748,687,1676.28,20,7353.74,5.39,2.44,3.02,4.39,83.81
2024-12-03,Social Ads,UK,Retargeting Q3,69839,1152,2776.32,26,7117.91,1.65,2.41,2.26,2.56,106.78
2024-12-03,Social Ads,Spain,Seasonal Promo Q4,9394,718,1105.72,13,5103.29,7.65,1.54,1.88,4.62,85.06
2024-12-03,Social Ads,Italy,Seasonal Promo Q4,38716,1053,3106.35,44,13946.91,2.72,2.95,4.23,4.49,70.6
2024-12-03,Email,France,Retargeting Q3,49358,977,1582.74,43,7509.79,1.98,1.62,4.43,4.74,36.81
2024-12-03,Email,Germany,Brand Awareness Q1,30226,903,2826.39,39,5545.19,2.99,3.13,4.36,1.96,72.47
2024-12-03,Email,UK,Product Launch Q2,58903,647,1216.36,29,10353.75,1.1,1.88,4.51,8.51,41.94
2024-12-03,Email,Spain,Seasonal Promo Q4,77015,3665,6780.25,102,27923.56,4.76,1.85,2.8,4.12,66.47
2024-12-03,Email,Italy,Retargeting Q3,46474,2300,6072.0,29,8794.92,4.95,2.64,1.3,1.45,209.38
2024-12-04,SEA,France,Product Launch Q2,47355,1018,2850.4,37,12009.87,2.15,2.8,3.65,4.21,77.04
2024-12-04,SEA,Germany,Product Launch Q2,34938,471,1436.55,14,5312.97,1.35,3.05,3.0,3.7,102.61
2024-12-04,SEA,UK,Seasonal Promo Q4,7683,566,571.66,32,3099.67,7.37,1.01,5.83,5.42,17.86
2024-12-04,SEA,Spain,Product Launch Q2,65028,3856,4511.52,187,24224.39,5.93,1.17,4.87,5.37,24.13
2024-12-04,SEA,Italy,Seasonal Promo Q4,45512,1556,2660.76,48,17838.08,3.42,1.71,3.14,6.7,55.43
2024-12-04,Display,France,Seasonal Promo Q4,42010,3003,1141.14,179,65212.56,7.15,0.38,5.99,57.15,6.38
2024-12-04,Display,Germany,Seasonal Promo Q4,21971,621,1428.3,18,2625.87,2.83,2.3,2.97,1.84,79.35
2024-12-04,Display,UK,Retargeting Q3,24705,1608,4502.4,80,9910.5,6.51,2.8,5.03,2.2,56.28
2024-12-04,Display,Spain,Brand Awareness Q1,18470,912,209.76,29,10563.58,4.94,0.23,3.25,50.36,7.23
2024-12-04,Display,Italy,Product Launch Q2,7855,96,200.64,3,456.15,1.23,2.09,3.8,2.27,66.88
2024-12-04,Social Ads,France,Product Launch Q2,71566,1545,3213.6,20,5452.38,2.16,2.08,1.33,1.7,160.68
2024-12-04,Social Ads,Germany,Seasonal Promo Q4,20873,396,245.52,11,1892.32,1.9,0.62,2.78,7.71,22.32
2024-12-04,Social Ads,UK,Brand Awareness Q1,11594,900,2754.0,17,3918.52,7.77,3.06,1.9,1.42,162.0
2024-12-04,Social Ads,Spain,Retargeting Q3,5231,177,247.8,6,1492.54,3.4,1.4,3.82,6.02,41.3
2024-12-04,Social Ads,Italy,Seasonal Promo Q4,74309,4607,4376.65,202,34897.57,6.2,0.95,4.39,7.97,21.67
2024-12-04,Email,France,Product Launch Q2,50911,3935,9247.25,234,29959.96,7.73,2.35,5.97,3.24,39.52
2024-12-04,Email,Germany,Brand Awareness Q1,39765,1165,2994.05,38,2256.79,2.93,2.57,3.34,0.75,78.79
2024-12-04,Email,UK,Retargeting Q3,59316,4134,3761.94,235,31435.74,6.97,0.91,5.7,8.36,16.01
2024-12-04,Email,Spain,Retargeting Q3,43333,1156,3791.68,42,13616.25,2.67,3.28,3.7,3.59,90.28
2024-12-04,Email,Italy,Brand Awareness Q1,47748,2549,6754.85,52,15175.65,5.34,2.65,2.05,2.25,129.9
2024-12-05,SEA,France,Seasonal Promo Q4,25453,1186,521.84,17,1274.66,4.66,0.44,1.5,2.44,30.7
2024-12-05,SEA,Germany,Retargeting Q3,45444,2481,1265.31,106,8220.83,5.46,0.51,4.3,6.5,11.94
2024-12-05,SEA,UK,Seasonal Promo Q4,39416,2514,8597.88,88,11096.21,6.38,3.42,3.53,1.29,97.7
2024-12-05,SEA,Spain,Retargeting Q3,64733,880,343.2,46,9447.57,1.36,0.39,5.28,27.53,7.46
2024-12-05,SEA,Italy,Seasonal Promo Q4,7616,416,1364.48,12,1512.71,5.47,3.28,2.92,1.11,113.71
2024-12-05,Display,France,Product Launch Q2,58040,1311,1363.44,56,17754.48,2.26,1.04,4.28,13.02,24.35
2024-12-05,Display,Germany,Brand Awareness Q1,22039,879,1485.51,8,2553.18,3.99,1.69,1.02,1.72,185.69
2024-12-05,Display,UK,Product Launch Q2,38467,2373,783.09,84,33563.15,6.17,0.33,3.57,42.86,9.32
2024-12-05,Display,Spain,Product Launch Q2,62793,3284,6272.44,113,18654.5,5.23,1.91,3.47,2.97,55.51
2024-12-05,Display,Italy,Retargeting Q3,61971,4245,3565.8,162,14271.03,6.85,0.84,3.83,4.0,22.01
2024-12-05,Social Ads,France,Product Launch Q2,52441,1541,862.96,67,17097.06,2.94,0.56,4.39,19.81,12.88
2024-12-05,Social Ads,Germany,Product Launch Q2,71445,5286,8933.34,242,60268.88,7.4,1.69,4.59,6.75,36.91
2024-12-05,Social Ads,UK,Retargeting Q3,57398,3822,10128.3,41,8068.53,6.66,2.65,1.09,0.8,247.03
2024-12-05,Social Ads,Spain,Retargeting Q3,18717,600,1554.0,15,3278.78,3.21,2.59,2.57,2.11,103.6
2024-12-05,Social Ads,Italy,Brand Awareness Q1,63501,4426,8807.74,208,46372.74,6.97,1.99,4.7,5.26,42.34
2024-12-05,Email,France,Seasonal Promo Q4,52332,2878,7540.36,56,6813.66,5.5,2.62,1.97,0.9,134.65
2024-12-05,Email,Germany,Retargeting Q3,34847,522,1247.58,21,7057.03,1.5,2.39,4.21,5.66,59.41
2024-12-05,Email,UK,Seasonal Promo Q4,55190,3951,8810.73,123,10229.76,7.16,2.23,3.12,1.16,71.63
2024-12-05,Email,Spain,Brand Awareness Q1,54736,1932,714.84,30,1714.14,3.53,0.37,1.56,2.4,23.83
2024-12-05,Email,Italy,Retargeting Q3,10680,234,453.96,5,1318.91,2.2,1.94,2.54,2.91,90.79
2024-12-06,SEA,France,Brand Awareness Q1,73393,4176,11233.44,225,15691.59,5.69,2.69,5.39,1.4,49.93
2024-12-06,SEA,Germany,Brand Awareness Q1,51010,938,572.18,24,5506.98,1.84,0.61,2.63,9.62,23.84
2024-12-06,SEA,UK,Seasonal Promo Q4,60286,1416,3157.68,14,5111.66,2.35,2.23,1.01,1.62,225.55
2024-12-06,SEA,Spain,Product Launch Q2,55210,4361,3881.29,202,43163.85,7.9,0.89,4.65,11.12,19.21
2024-12-06,SEA,Italy,Seasonal Promo Q4,70265,2114,6299.72,61,7048.99,3.01,2.98,2.92,1.12,103.27
2024-12-06,Display,France,Retargeting Q3,72582,4158,7359.66,81,6224.75,5.73,1.77,1.97,0.85,90.86
2024-12-06,Display,Germany,Brand Awareness Q1,26432,1501,4067.71,30,6665.99,5.68,2.71,2.03,1.64,135.59
2024-12-06,Display,UK,Retargeting Q3,63257,2074,4542.06,96,15232.16,3.28,2.19,4.66,3.35,47.31
2024-12-06,Display,Spain,Seasonal Promo Q4,37911,2115,2284.2,103,9297.26,5.58,1.08,4.91,4.07,22.18
2024-12-06,Display,Italy,Seasonal Promo Q4,40411,1297,3164.68,76,24009.38,3.21,2.44,5.86,7.59,41.64
2024-12-06,Social Ads,France,Product Launch Q2,28043,1522,3668.02,57,2976.53,5.43,2.41,3.76,0.81,64.35
2024-12-06,Social Ads,Germany,Product Launch Q2,69639,2876,6873.64,150,31149.51,4.13,2.39,5.22,4.53,45.82
2024-12-06,Social Ads,UK,Brand Awareness Q1,59267,2785,612.7,89,14433.38,4.7,0.22,3.22,23.56,6.88
2024-12-06,Social Ads,Spain,Product Launch Q2,75993,1588,778.12,87,28414.86,2.09,0.49,5.54,36.52,8.94
2024-12-06,Social Ads,Italy,Retargeting Q3,16750,932,1519.16,15,849.44,5.57,1.63,1.65,0.56,101.28
2024-12-06,Email,France,Brand Awareness Q1,18816,549,1608.57,15,3005.58,2.92,2.93,2.87,1.87,107.24
2024-12-06,Email,Germany,Brand Awareness Q1,58501,3884,10098.4,172,56531.28,6.64,2.6,4.43,5.6,58.71
2024-12-06,Email,UK,Brand Awareness Q1,48633,671,731.39,15,757.72,1.38,1.09,2.36,1.04,48.76
2024-12-06,Email,Spain,Retargeting Q3,5132,405,603.45,11,2296.37,7.91,1.49,2.86,3.81,54.86
2024-12-06,Email,Italy,Seasonal Promo Q4,65481,2350,7026.5,122,41867.54,3.59,2.99,5.23,5.96,57.59
2024-12-07,SEA,France,Seasonal Promo Q4,52546,3268,10163.48,151,38623.13,6.22,3.11,4.63,3.8,67.31
2024-12-07,SEA,Germany,Retargeting Q3,67874,5307,2547.36,68,3464.61,7.82,0.48,1.29,1.36,37.46
2024-12-07,SEA,UK,Retargeting Q3,7754,507,1444.95,8,1082.26,6.55,2.85,1.76,0.75,180.62
2024-12-07,SEA,Spain,Brand Awareness Q1,60866,3852,3120.12,98,21543.39,6.33,0.81,2.55,6.9,31.84
2024-12-07,SEA,Italy,Seasonal Promo Q4,59809,4108,12159.68,236,39422.67,6.87,2.96,5.75,3.24,51.52
2024-12-07,Display,France,Retargeting Q3,33800,2315,6505.15,60,19296.62,6.85,2.81,2.61,2.97,108.42
2024-12-07,Display,Germany,Seasonal Promo Q4,26615,1277,255.4,44,10334.05,4.8,0.2,3.45,40.46,5.8
2024-12-07,Display,UK,Brand Awareness Q1,24520,1238,507.58,48,13308.98,5.05,0.41,3.88,26.22,10.57
2024-12-07,Display,Spain,Seasonal Promo Q4,51087,3611,6427.58,191,12924.67,7.07,1.78,5.29,2.01,33.65
2024-12-07,Display,Italy,Brand Awareness Q1,20958,792,300.96,25,8863.05,3.78,0.38,3.17,29.45,12.04
2024-12-07,Social Ads,France,Seasonal Promo Q4,48471,2438,2657.42,39,10916.95,5.03,1.09,1.6,4.11,68.14
2024-12-07,Social Ads,Germany,Retargeting Q3,63073,3317,8060.31,50,12566.98,5.26,2.43,1.52,1.56,161.21
2024-12-07,Social Ads,UK,Seasonal Promo Q4,59055,2421,5011.47,99,28272.9,4.1,2.07,4.11,5.64,50.62
2024-12-07,Social Ads,Spain,Product Launch Q2,40539,2152,6305.36,114,11668.02,5.31,2.93,5.31,1.85,55.31
2024-12-07,Social Ads,Italy,Seasonal Promo Q4,7411,340,911.2,12,1906.08,4.59,2.68,3.71,2.09,75.93
2024-12-07,Email,France,Product Launch Q2,64286,4467,8844.66,247,25588.14,6.95,1.98,5.53,2.89,35.81
2024-12-07,Email,Germany,Seasonal Promo Q4,64673,2224,3402.72,81,15154.94,3.44,1.53,3.66,4.45,42.01
2024-12-07,Email,UK,Product Launch Q2,28195,1164,1210.56,40,15143.38,4.13,1.04,3.51,12.51,30.26
2024-12-07,Email,Spain,Retargeting Q3,6600,469,1557.08,18,3673.73,7.11,3.32,3.85,2.36,86.5
2024-12-07,Email,Italy,Product Launch Q2,38730,1711,2224.3,101,5614.02,4.42,1.3,5.94,2.52,22.02
2024-12-08,SEA,France,Retargeting Q3,33322,1229,3723.87,56,4521.84,3.69,3.03,4.63,1.21,66.5
2024-12-08,SEA,Germany,Product Launch Q2,55050,2268,5942.16,132,19398.48,4.12,2.62,5.84,3.26,45.02
2024-12-08,SEA,UK,Brand Awareness Q1,75085,1711,2001.87,88,13904.43,2.28,1.17,5.16,6.95,22.75
2024-12-08,SEA,Spain,Product Launch Q2,36454,1512,2404.08,39,9701.82,4.15,1.59,2.63,4.04,61.64
2024-12-08,SEA,Italy,Seasonal Promo Q4,33392,1876,2682.68,72,19694.88,5.62,1.43,3.85,7.34,37.26
2024-12-08,Display,France,Brand Awareness Q1,75606,1209,1124.37,65,22125.19,1.6,0.93,5.41,19.68,17.3
2024-12-08,Display,Germany,Brand Awareness Q1,52785,918,2386.8,41,7520.32,1.74,2.6,4.55,3.15,58.21
2024-12-08,Display,UK,Retargeting Q3,8451,247,407.55,3,603.82,2.93,1.65,1.24,1.48,135.85
2024-12-08,Display,Spain,Brand Awareness Q1,41886,2173,869.2,59,19581.72,5.19,0.4,2.74,22.53,14.73
2024-12-08,Display,Italy,Seasonal Promo Q4,48071,812,2200.52,33,12134.92,1.69,2.71,4.08,5.51,66.68
2024-12-08,Social Ads,France,Brand Awareness Q1,78364,3879,1978.29,206,55432.7,4.95,0.51,5.33,28.02,9.6
2024-12-08,Social Ads,Germany,Seasonal Promo Q4,26041,1052,3134.96,41,2352.91,4.04,2.98,3.98,0.75,76.46
2024-12-08,Social Ads,UK,Retargeting Q3,11551,632,1851.76,22,7972.55,5.48,2.93,3.61,4.31,84.17
2024-12-08,Social Ads,Spain,Seasonal Promo Q4,45409,3187,5162.94,133,47199.09,7.02,1.62,4.19,9.14,38.82
2024-12-08,Social Ads,Italy,Retargeting Q3,17585,302,818.42,13,4450.43,1.72,2.71,4.42,5.44,62.96
2024-12-08,Email,France,Brand Awareness Q1,26389,2055,3185.25,109,7363.34,7.79,1.55,5.33,2.31,29.22
2024-12-08,Email,Germany,Brand Awareness Q1,49864,3081,8195.46,83,8611.41,6.18,2.66,2.72,1.05,98.74
2024-12-08,Email,UK,Retargeting Q3,38416,2059,3665.02,93,23835.25,5.36,1.78,4.56,6.5,39.41
2024-12-08,Email,Spain,Brand Awareness Q1,68460,1533,5350.17,17,1199.38,2.24,3.49,1.17,0.22,314.72
2024-12-08,Email,Italy,Retargeting Q3,52906,767,2147.6,40,3293.1,1.45,2.8,5.32,1.53,53.69
2024-12-09,SEA,France,Retargeting Q3,78188,4112,3248.48,72,11414.91,5.26,0.79,1.76,3.51,45.12
2024-12-09,SEA,Germany,Retargeting Q3,66373,2615,6092.95,39,5642.06,3.94,2.33,1.5,0.93,156.23
2024-12-09,SEA,UK,Brand Awareness Q1,71329,5371,4296.8,150,38951.89,7.53,0.8,2.81,9.07,28.65
2024-12-09,SEA,Spain,Retargeting Q3,15846,169,513.76,8,1050.74,1.07,3.04,5.05,2.05,64.22
2024-12-09,SEA,Italy,Seasonal Promo Q4,22549,1776,2948.16,84,24702.34,7.88,1.66,4.76,8.38,35.1
2024-12-09,Display,France,Product Launch Q2,12191,575,1207.5,30,3236.96,4.72,2.1,5.25,2.68,40.25
2024-12-09,Display,Germany,Retargeting Q3,35774,1903,5042.95,89,12671.09,5.32,2.65,4.71,2.51,56.66
2024-12-09,Display,UK,Brand Awareness Q1,38563,1839,1471.2,40,10870.24,4.77,0.8,2.21,7.39,36.78
2024-12-09,Display,Spain,Brand Awareness Q1,20822,664,2011.92,22,5735.56,3.19,3.03,3.39,2.85,91.45
2024-12-09,Display,Italy,Retargeting Q3,53582,3798,2050.92,156,49449.38,7.09,0.54,4.11,24.11,13.15
2024-12-09,Social Ads,France,Retargeting Q3,53288,3538,3608.76,195,23726.4,6.64,1.02,5.53,6.57,18.51
2024-12-09,Social Ads,Germany,Retargeting Q3,6825,309,281.19,10,910.92,4.53,0.91,3.47,3.24,28.12
2024-12-09,Social Ads,UK,Retargeting Q3,26867,1802,1243.38,106,13475.55,6.71,0.69,5.9,10.84,11.73
2024-12-09,Social Ads,Spain,Seasonal Promo Q4,35766,987,671.16,46,11459.91,2.76,0.68,4.69,17.07,14.59
2024-12-09,Social Ads,Italy,Product Launch Q2,61682,2023,3317.72,76,16856.12,3.28,1.64,3.76,5.08,43.65
2024-12-09,Email,France,Retargeting Q3,53992,610,969.9,14,4084.84,1.13,1.59,2.3,4.21,69.28
2024-12-09,Email,Germany,Retargeting Q3,73577,963,3033.45,47,5157.87,1.31,3.15,4.91,1.7,64.54
2024-12-09,Email,UK,Retargeting Q3,10461,452,1102.88,8,1461.32,4.33,2.44,1.8,1.33,137.86
2024-12-09,Email,Spain,Seasonal Promo Q4,50521,2349,6271.83,91,32173.21,4.65,2.67,3.88,5.13,68.92
2024-12-09,Email,Italy,Seasonal Promo Q4,8053,512,1582.08,9,2465.35,6.36,3.09,1.79,1.56,175.79
2024-12-10,SEA,France,Product Launch Q2,33519,1226,2366.18,34,8108.06,3.66,1.93,2.84,3.43,69.59
2024-12-10,SEA,Germany,Seasonal Promo Q4,59796,1201,1044.87,54,4262.94,2.01,0.87,4.53,4.08,19.35
2024-12-10,SEA,UK,Product Launch Q2,65317,2357,636.39,33,3936.51,3.61,0.27,1.42,6.19,19.28
2024-12-10,SEA,Spain,Brand Awareness Q1,63882,3979,13767.34,82,12731.26,6.23,3.46,2.08,0.92,167.89
2024-12-10,SEA,Italy,Seasonal Promo Q4,42433,3207,5323.62,180,56698.54,7.56,1.66,5.62,10.65,29.58
2024-12-10,Display,France,Seasonal Promo Q4,32727,2012,1006.0,119,47083.53,6.15,0.5,5.94,46.8,8.45
2024-12-10,Display,Germany,Product Launch Q2,6035,282,857.28,12,4166.76,4.68,3.04,4.45,4.86,71.44
2024-12-10,Display,UK,Product Launch Q2,71306,1632,5369.28,61,24320.39,2.29,3.29,3.75,4.53,88.02
2024-12-10,Display,Spain,Seasonal Promo Q4,24665,1376,3797.76,81,28682.83,5.58,2.76,5.92,7.55,46.89
2024-12-10,Display,Italy,Seasonal Promo Q4,48266,2012,5372.04,105,33160.4,4.17,2.67,5.23,6.17,51.16
2024-12-10,Social Ads,France,Seasonal Promo Q4,55976,1617,1859.55,25,6729.81,2.89,1.15,1.57,3.62,74.38
2024-12-10,Social Ads,Germany,Product Launch Q2,25275,1915,1359.65,71,25337.78,7.58,0.71,3.71,18.64,19.15
2024-12-10,Social Ads,UK,Product Launch Q2,41782,2674,7861.56,117,38609.26,6.4,2.94,4.38,4.91,67.19
2024-12-10,Social Ads,Spain,Brand Awareness Q1,79157,4599,6806.52,94,6571.39,5.81,1.48,2.05,0.97,72.41
2024-12-10,Social Ads,Italy,Product Launch Q2,78269,4492,14868.52,54,16476.07,5.74,3.31,1.22,1.11,275.34
2024-12-10,Email,France,Product Launch Q2,39471,1334,426.88,38,13190.51,3.38,0.32,2.92,30.9,11.23
2024-12-10,Email,Germany,Seasonal Promo Q4,72986,4408,9829.84,59,5958.77,6.04,2.23,1.35,0.61,166.61
2024-12-10,Email,UK,Brand Awareness Q1,6928,217,175.77,7,2067.69,3.14,0.81,3.53,11.76,25.11
2024-12-10,Email,Spain,Retargeting Q3,12501,340,799.0,14,2465.44,2.72,2.35,4.17,3.09,57.07
2024-12-10,Email,Italy,Retargeting Q3,59416,4390,5443.6,51,12925.68,7.39,1.24,1.17,2.37,106.74
2024-12-11,SEA,France,Brand Awareness Q1,14609,289,361.25,10,2412.04,1.98,1.25,3.74,6.68,36.12
2024-12-11,SEA,Germany,Brand Awareness Q1,76883,5558,15062.18,199,36667.71,7.23,2.71,3.59,2.43,75.69
2024-12-11,SEA,UK,Product Launch Q2,73850,1092,3407.04,11,932.93,1.48,3.12,1.02,0.27,309.73
2024-12-11,SEA,Spain,Brand Awareness Q1,31782,1884,527.52,92,17930.67,5.93,0.28,4.9,33.99,5.73
2024-12-11,SEA,Italy,Retargeting Q3,71531,3969,13653.36,171,25679.32,5.55,3.44,4.31,1.88,79.84
